Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1723","Sugar Crops Primary","1964","1964","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1723","Sugar Crops Primary","1964","1964","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1723","Sugar Crops Primary","1964","1964","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1723","Sugar Crops Primary","1965","1965","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1723","Sugar Crops Primary","1965","1965","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1723","Sugar Crops Primary","1965","1965","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1723","Sugar Crops Primary","1966","1966","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1723","Sugar Crops Primary","1966","1966","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1723","Sugar Crops Primary","1966","1966","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1723","Sugar Crops Primary","1967","1967","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1723","Sugar Crops Primary","1967","1967","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1723","Sugar Crops Primary","1967","1967","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1723","Sugar Crops Primary","1968","1968","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1723","Sugar Crops Primary","1968","1968","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1723","Sugar Crops Primary","1968","1968","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1723","Sugar Crops Primary","1969","1969","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1723","Sugar Crops Primary","1969","1969","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1723","Sugar Crops Primary","1969","1969","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1723","Sugar Crops Primary","1970","1970","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1723","Sugar Crops Primary","1970","1970","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1723","Sugar Crops Primary","1970","1970","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1723","Sugar Crops Primary","1971","1971","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1723","Sugar Crops Primary","1971","1971","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1723","Sugar Crops Primary","1971","1971","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1723","Sugar Crops Primary","1972","1972","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1723","Sugar Crops Primary","1972","1972","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1723","Sugar Crops Primary","1972","1972","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1723","Sugar Crops Primary","1973","1973","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1723","Sugar Crops Primary","1973","1973","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1723","Sugar Crops Primary","1973","1973","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1723","Sugar Crops Primary","1974","1974","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1723","Sugar Crops Primary","1974","1974","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1723","Sugar Crops Primary","1974","1974","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1723","Sugar Crops Primary","1975","1975","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1723","Sugar Crops Primary","1975","1975","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1723","Sugar Crops Primary","1975","1975","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1723","Sugar Crops Primary","1976","1976","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1723","Sugar Crops Primary","1976","1976","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1723","Sugar Crops Primary","1976","1976","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1723","Sugar Crops Primary","1977","1977","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1723","Sugar Crops Primary","1977","1977","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1723","Sugar Crops Primary","1977","1977","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1723","Sugar Crops Primary","1978","1978","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1723","Sugar Crops Primary","1978","1978","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1723","Sugar Crops Primary","1978","1978","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1723","Sugar Crops Primary","1979","1979","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1723","Sugar Crops Primary","1979","1979","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1723","Sugar Crops Primary","1979","1979","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1723","Sugar Crops Primary","1980","1980","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1723","Sugar Crops Primary","1980","1980","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1723","Sugar Crops Primary","1980","1980","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1723","Sugar Crops Primary","1981","1981","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1723","Sugar Crops Primary","1981","1981","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1723","Sugar Crops Primary","1981","1981","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1723","Sugar Crops Primary","1982","1982","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1723","Sugar Crops Primary","1982","1982","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1723","Sugar Crops Primary","1982","1982","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1723","Sugar Crops Primary","1983","1983","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1723","Sugar Crops Primary","1983","1983","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1723","Sugar Crops Primary","1983","1983","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1723","Sugar Crops Primary","1984","1984","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1723","Sugar Crops Primary","1984","1984","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1723","Sugar Crops Primary","1984","1984","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1723","Sugar Crops Primary","1985","1985","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1723","Sugar Crops Primary","1985","1985","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1723","Sugar Crops Primary","1985","1985","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1723","Sugar Crops Primary","1986","1986","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1723","Sugar Crops Primary","1986","1986","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1723","Sugar Crops Primary","1986","1986","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1723","Sugar Crops Primary","1987","1987","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1723","Sugar Crops Primary","1987","1987","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1723","Sugar Crops Primary","1987","1987","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5610","Import quantity","F1723","Sugar Crops Primary","1988","1988","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5910","Export quantity","F1723","Sugar Crops Primary","1988","1988","t","0","A","Official figure",""
"TCL","Crops and livestock products","458","Malaysia","5922","Export value","F1723","Sugar Crops Primary","1988","1988","1000 USD","0","A","Official figure",""
